x,y,grad_x,grad_y
1.244005526114175808e+00,-4.574232957789186038e-01,1.135306758041492836e+00,-2.127683952715474547e+01
3.731987636177554357e+00,-4.296450311566186731e-01,9.894315169529047799e-03,-1.556026918575920646e-02
2.926088176473985669e+00,5.061152740356931190e-01,1.567757592880922590e-01,3.827954133830190897e-01
2.851953845547473776e+00,3.962331977551327711e-01,5.142961238323655593e-01,1.062727179307083158e+00
-1.050303580664389003e+00,3.298301327937920746e+00,3.682464888909754563e+02,2.636361166591445482e+01
1.631343243391593312e+00,1.644168544603074267e+00,3.755395556420247500e+14,1.135981782945548500e+15
9.300415915067397066e-01,2.151520133741562368e-01,1.726526974702169426e+00,4.325041000742362485e+01
-1.663175656808460579e+00,1.598795991775598502e+00,4.359830450597347584e-02,-5.215495621741220861e-02
6.163928237743094840e-01,2.674880144703785767e+00,7.887891937146355057e+20,7.658789044365272023e+20
8.244780035543510799e-01,-9.207655801355310032e-01,-1.415854472151061982e-03,-7.427488217468848630e-02
3.273471114095958256e-01,3.013347819037024422e-01,-2.938787322755946452e+00,6.866214511947184462e+00
1.269735238881822159e+00,1.180269939352860398e+00,1.538479136116883019e+05,8.971483584981204476e+05
-1.681077253343620681e+00,-1.617690360310955811e+00,-4.158205393255024000e+15,-1.435140960155321000e+15
1.435689821970783875e+00,2.868015181193691809e+00,1.505869319938917737e+34,1.875764466624520869e+34
1.169548401411487415e+00,-9.637576706093002876e-01,6.095633469894609592e-04,-3.464905178523913776e-02
2.105374600419104070e+00,3.572905153444898119e+00,6.341456617808579553e+58,7.410879430768782032e+58
5.842208065028864361e-01,3.612667101735631547e-01,3.058086807956058362e+00,1.669065389182663139e+01
-4.947736842563776882e-02,2.638532519786851438e-02,-1.396206048156365576e+01,-6.544216990195241834e+00
-1.675443400415677075e-02,-7.856441882326954396e-01,-3.017741196865307216e-02,-2.331971344705832949e-01
2.336041424532171007e+00,3.783100157773269245e+00,1.159255673461596189e+68,1.347066422380019385e+68
1.759140588527164262e+00,-5.825261283684144420e-01,5.733106611539742214e-01,-4.399276604721415573e+00
-1.083796148356509503e+00,5.874462209266440027e-02,-1.320316784458053121e+02,-2.747831034383067816e+01
3.161704648142091401e+00,-8.304750234860371894e-01,8.168312716965942183e-04,-3.138069647083605290e-03
3.628518625223925653e+00,-1.453589882704127145e-01,8.500227548822603119e-02,-4.700951985083449275e-02
3.948174434886910333e+00,3.175235181434278076e+00,5.925564168508500675e+80,1.157489371461834484e+81
-6.902615404860061865e-01,2.901105275769743308e+00,3.996067814787914976e+06,1.008689027773737442e+06
1.535210216273799944e+00,1.487582347648460868e+00,1.953787366067404785e+11,6.962386539072985840e+11
3.037052243322158063e-01,-9.510281808965646011e-01,-2.024409728374157447e-03,-2.765046897153264696e-02
3.707196544997676035e+00,1.666640892585182776e+00,5.121697899385217273e+28,2.208677066281051204e+29
8.537492540799433982e-01,5.710041100975544737e-01,7.612528924281988907e+00,1.509617485447258289e+01
3.547094617894329893e+00,-1.180787202383414503e+00,1.365681108085242199e-07,-6.331051715429609721e-07
-9.633765008883123926e-01,3.891230516449954990e+00,1.109763471438240958e+05,1.174964945046991670e+04
-6.130263925420553761e-02,-1.739756949168744127e+00,-1.358685232671333797e-12,-1.606046863897574529e-11
-5.830849918270291088e-01,3.347776184826167345e+00,6.838804356674322128e+09,1.822508025614683628e+09
2.359426340591120663e+00,2.019837517550040928e+00,3.492238294808066626e+27,9.047900423339097903e+27
-1.402617948870209297e+00,-1.183263211041338581e+00,-8.382552212832382917e+08,-2.288812769076261818e+08
-5.028480042872776057e-01,-1.945323975671839900e+00,-9.725246247957465947e-06,7.456166971977926867e-07
8.197138745734182663e-01,1.765549735884702987e+00,3.829395155645968018e+11,7.742247761067575684e+11
2.894772598853500689e+00,2.776851589518715357e+00,2.170761667182639307e+52,4.118281885881078034e+52
1.688620054703457107e+00,-1.916778140044737233e+00,1.896496588249597498e-15,-5.278909869265325288e-14
2.274716355990504368e+00,3.474032706028291173e+00,4.957403552616010145e+59,6.252103678854312578e+59
3.275150024498615586e+00,2.685888559644619811e+00,1.106104794003815404e+55,2.351577082010122075e+55
-1.326534901062461635e-01,-1.169681901912492217e+00,-1.436183175711326628e-05,-1.483011025377824253e-04
2.495342332422537446e+00,-1.991708307546073975e+00,3.781469481958051953e-17,-5.036695623898288079e-16
2.978554554785451280e+00,2.606125090815449852e-01,8.051300400560567061e-01,1.050513057838782904e+00
-2.271789306803917441e-02,5.306390365371100870e-01,-1.329268431828598995e+00,1.057968786134665962e+01
-7.863885224111744066e-03,2.068932724862502681e+00,9.387150159417349100e+08,8.824430463764324188e+08
6.596710488166341868e-01,3.958568742502502680e+00,2.144088206663058695e+37,1.333089118364279855e+37
-1.452398860013962789e+00,1.893432674234203361e-01,-8.593783194681991517e+03,-5.327395173805472041e+03
8.946080875212976125e-01,2.263555191480381978e-02,-3.324745971619622598e+00,4.516596771808792710e+00
-1.176467217403073029e+00,3.644546692447587333e+00,7.366686908605876383e+00,1.972161169167204187e-01
2.355410463306304436e+00,1.955357201304352532e+00,1.092462916365892948e+26,2.966485783272011329e+26
2.528931975455974701e+00,-1.930361887286210054e+00,3.873688810158842524e-16,-4.890748157777896745e-15
-2.770282789516169686e-01,-1.871245397047679226e+00,-8.754921009414401981e-10,1.419808084652667203e-10
1.539919312625142034e+00,-1.783231137028844504e+00,2.498034810138095884e-13,-8.250442890281021390e-12
7.204233958849659558e-02,2.883173724897074131e+00,1.692900426833714000e+16,1.065135619578109600e+16
6.387679083082131726e-01,1.443390482992979340e+00,5.461831890487865545e+06,1.538831743093681894e+07
-2.741491341111559343e-01,2.064378823041547406e+00,8.781404136790255085e+06,6.400710274781029671e+06
3.524029403079470768e+00,3.720450577621905452e+00,3.140237799199711505e+90,4.774204913202022716e+90
1.891049397330244908e+00,3.720759696374677183e+00,7.256417094967443259e+57,7.631045973113475265e+57
-9.654235694722705929e-01,3.610165177242374845e-01,-1.839547731607557779e+01,-1.172635545810016922e+01
-4.904376813349140551e-01,3.817165286166323668e+00,4.492692538202293750e+13,1.211493438222824609e+13
3.106322505691338165e+00,-8.281211101315832934e-01,1.048266792759483231e-03,-4.121362536501870649e-03
-1.296917370546057713e+00,1.908336292999841532e-01,-1.164273988029902512e+03,-5.251742795008897247e+02
3.970080751722129264e+00,-7.492159089110237424e-01,6.396619430734281611e-05,-1.613575345746810373e-04
1.057593229316514893e+00,1.002867436790865874e+00,9.334557286746139937e+01,9.823627168728663719e+02
-8.472928010828806311e-01,-6.494932174218870369e-01,-5.778204605345871769e+00,-1.306377833138980815e-01
2.052499145838356576e+00,1.048089519756157273e+00,4.615747884299120778e+04,4.237454815866540885e+05
3.603195003144328723e+00,1.973810454879780352e+00,2.698736436361872957e+37,9.026447529027927804e+37
3.545418296679605952e+00,2.410541390976757015e-01,8.754429486637309299e-02,8.269411787695661598e-02
-1.093550212918817488e+00,9.652203390342863898e-01,-1.794925028341679507e+01,-2.798499277974219712e+00
1.054361724981073500e+00,2.378012853327851950e+00,7.083193166981455938e+21,9.850237423472315728e+21
1.953467207423799756e+00,3.530917111820546239e+00,1.243546195062593009e+55,1.413296776727606828e+55
3.737870082256127269e+00,-1.297226337112714845e+00,2.990472144600465410e-09,-1.416911361693408700e-08
1.855402636338293387e+00,3.720447937801321103e+00,1.444761971492445685e+57,1.503945886483047636e+57
-5.278619561811970229e-02,-4.340486797552554066e-01,-2.112895850266183206e+00,-8.740743091946244547e+00
2.142583586953502817e+00,-1.092786471163608164e+00,8.066962396953536560e-05,-7.715380625005210328e-04
3.504484448665886376e+00,-7.371815630317177792e-01,8.252316071479311611e-04,-2.429025011926006644e-03
1.237451858423512796e+00,3.656229814728755301e+00,1.557961792919477660e+44,1.351492843515478580e+44
3.369504528523330045e+00,-5.504297360202845546e-01,1.669377202610404162e-02,-3.877920814536402194e-02
1.385389164152496910e+00,3.173237456074231133e+00,4.657206059263225377e+38,5.031106262736224228e+38
3.638990634000881741e+00,2.983874605286295889e+00,2.676307906909635687e+69,5.342049580908870021e+69
1.580778287440312013e+00,-7.104743065417751247e-01,1.065078055878772995e-01,-1.302919926205897694e+00
3.702982261605201053e+00,2.964714820429011688e+00,6.666687948228264422e+69,1.355258671013909178e+70
3.169803438548780328e+00,3.476877418943676190e+00,1.745242620342111494e+76,2.679908313119420803e+76
-9.684881889576122393e-01,3.338915156625370528e+00,7.332508477190445774e+03,7.821735576146631956e+02
1.625009550092024746e+00,3.380044851902839653e+00,1.940621701366268739e+46,2.104814898738965216e+46
-8.124189337620391083e-01,-4.884130439529263956e-01,-2.677737764159074274e+00,-5.989026644247754660e-01
3.312368473161181548e+00,1.486351437906830331e+00,4.889134449628055470e+20,2.397023182298119406e+21
6.957089864447225658e-01,-1.172334962931115498e+00,-1.192137574654993933e-05,-4.592924745662246757e-04
2.244440658465027383e+00,3.691350359828117433e+00,1.300132339067456270e+64,1.517881027417507183e+64
-1.813500859907291263e+00,2.238159718898335093e+00,3.334701337815815741e-05,-2.002402720737499097e-05
2.473716550048376206e+00,3.582182807762917420e+00,8.784842877003720890e+65,1.122807422797282086e+66
-1.058814975022825511e+00,1.494146415652353177e+00,-8.209640143925398093e+00,1.383461935206946158e+01
3.518591050310166501e+00,1.365506738687232158e+00,1.799085148132121600e+18,1.040430385727298765e+19
3.008855958794223184e+00,3.398182598968256585e+00,1.144238647170140827e+71,1.746971489156851893e+71
-1.323937424628350845e+00,3.555421319821440385e+00,2.393199477213364679e-02,-8.096606393079962142e-04
1.865365155419818066e-02,-2.126942454547480210e-01,-9.529355935598566418e+00,-2.154554837129506240e+01
-1.712880689490828612e+00,2.402593942376961778e+00,5.210850824929228549e-05,-2.269738593594569032e-05
-1.345795993987235928e+00,-1.383311699952960439e+00,-7.364680838143928051e+08,-1.732455234811963439e+08
-1.773020648991014747e+00,-1.333234016547659495e+00,-2.087773799131406250e+15,-8.599644954114437500e+14
4.792925789792352731e-01,3.025521338748543343e+00,1.316052805496157860e+23,1.014807121382185789e+23
3.565637865094887005e+00,2.300373205433831281e+00,1.308423171944200927e+47,3.552035567449732404e+47
2.039184194558735896e+00,6.498655677490399185e-01,7.160778559849513281e-01,1.673343562673172746e+00
3.768184776045558237e+00,-7.576225884734160143e-01,1.673044193702175986e-04,-4.578943194751528521e-04
-1.311338219293553209e+00,-5.212868026156982637e-01,-2.296669105373666098e+05,-6.715527121900605562e+04
6.362129183297771107e-02,1.947075184351822585e+00,3.553199027374346256e+08,3.912029306563540101e+08
5.935103487657302779e-01,3.134807850512293825e+00,1.069594573294552269e+26,8.397177968099994287e+25
-9.781972096832889374e-01,-8.210871432862476560e-01,-2.299934734827039620e+02,-1.874101123975840011e+01
2.588458042270516124e-01,-1.394430088164124948e+00,-6.149380514084452133e-08,-1.156963299789479449e-06
1.557768063952361892e+00,3.586485332503997370e+00,8.372194859873832712e+48,8.295037151956540332e+48
1.197137730907281483e+00,-1.922407595082147092e+00,6.759949287546233812e-16,-6.592029739862594470e-14
3.166283565973013303e+00,-8.809637294495695770e-01,3.382034704628611335e-04,-1.375373918106418411e-03
3.437752900798976441e+00,2.349985302880588378e+00,1.468872529320006181e+47,3.799831123343117610e+47
3.599559612184243917e+00,2.804295662486338436e+00,1.532265796229364248e+63,3.270873233731688984e+63
-1.105850683719180161e+00,-1.905697998746622712e-01,-4.869354548460414662e+02,-8.886564325724235403e+01
2.484391988036339427e+00,2.493564210615091703e+00,7.640874361951040286e+39,1.522395425461237476e+40
3.703764465627260805e+00,3.786983311496138427e+00,2.228121971855155209e+96,3.428435219825306221e+96
1.145557561277187553e+00,6.887884804727812948e-01,4.365114819936978030e+00,9.521116306995846656e+00
-1.497427048516906334e+00,-8.691286266478128741e-01,-6.739069957612069845e+08,-2.363722048392952383e+08
-1.873744833251933528e-02,-2.833937684486662612e-01,-6.466419970879607959e+00,-1.832462570650390532e+01
1.431704846148770027e+00,2.809041428466898083e+00,1.290578128185621416e+33,1.648433392735075870e+33
3.992116197810441136e+00,1.684674126400783400e+00,2.499921162348923179e+31,1.098522038298742184e+32
-1.884745928332246745e+00,2.049137240320050068e+00,7.292493049965301851e-05,-5.935801536561235021e-05
-1.674522510434993228e+00,1.526862098476572172e+00,6.057654727032031616e-02,-9.316780577611563641e-02
-8.746901516473120086e-01,-9.645366625377997938e-01,-1.648994577392570093e+01,-4.911931136073489634e-01
1.569623004607232364e+00,1.211641404961732782e+00,3.720180788565144408e+06,2.133671346637307480e+07
-8.928900278004705537e-01,4.077434063934108899e-01,-1.223602600372760385e+01,-9.157554588252246219e+00
5.532314420465729299e-01,-1.193178199245071625e+00,-9.605451767370014305e-06,-2.565315492929774233e-04
-9.929447027282201077e-02,1.070443986023237315e+00,1.856725960860357105e+01,9.527600463918082596e+01
3.049617932154582434e+00,1.835760949542459386e+00,4.811679752601622302e+28,1.636350231187971593e+29
1.135216885283374388e+00,-5.081220960758321414e-01,4.018970481796534377e-01,-1.509568245350277493e+01
2.361050443247694197e-01,-3.106112010234556298e-01,-6.489999630096788152e+00,-2.662949553070506781e+01
3.245424503065965638e+00,1.829022045606520486e+00,1.138838939990200041e+30,4.017895104450015078e+30
2.764164148872465532e-01,1.654484276640043827e+00,2.033930543899726868e+07,3.516449959192366153e+07
1.336138685368161827e+00,4.519416214913625218e-01,5.938057470631640022e+00,1.936653019412038645e+01
2.845725404933732605e+00,-6.423422063802983750e-01,3.951856958464108893e-02,-1.375310150819808730e-01
3.718923172710335123e+00,2.571317298249772065e+00,3.019665281032661094e+57,7.303303301273232030e+57
7.106927043095581098e-01,1.764792450185436845e+00,8.100717486503175354e+10,1.561573010831775818e+11
3.524563766149684696e+00,-7.077142367190814021e-02,1.639008206944206347e-01,-4.596115328592249860e-02
3.372803775620591082e+00,4.475381100084669939e-01,4.670507478407812108e-02,8.655441795203586142e-02
1.200104619662735850e+00,3.320875775366896043e+00,1.340972988072961599e+38,1.282848394940880922e+38
-5.146393593742528694e-01,-1.707685370064630392e+00,-3.285763652065368392e-05,2.871136283411525805e-06
2.341461451567962371e+00,1.696948225551148326e+00,1.172042816631329587e+20,3.957676879256819466e+20
-1.852820676501512498e+00,3.982227619019071518e+00,1.484774103041227151e-12,-2.938617333125825432e-13
-1.673480978045317924e+00,3.034413028964769943e+00,1.310567555825999571e-06,-3.214689500295495737e-07
2.319071906223976853e+00,-1.172645795195452312e+00,9.878751246168183196e-06,-8.782141460549358505e-05
1.784349425047756732e+00,2.787965311582446759e+00,2.648648254115507329e+37,3.817079464674102456e+37
3.076600767045868601e+00,-5.718350899149724498e-01,4.231508965429899016e-02,-1.165234111913992232e-01
-1.574623998319399920e-01,8.624587030136878774e-01,-6.349552171039268833e-01,2.391287739514796584e+01
2.485622920263513613e+00,-2.800225694547713307e-01,2.984972249336365291e+00,-5.626618436144417146e+00
3.723289700930493495e+00,1.849041892212651916e+00,3.878590771302601193e+34,1.444090135785233454e+35
-1.770837309281180438e+00,3.656620641797276861e+00,5.628866547951728086e-10,-1.138733051873734224e-10
3.105358345889674965e+00,-7.165493104934905766e-02,9.508950784550769253e-01,-3.238631143360622411e-01
1.605399977863026351e+00,-1.749509884381844627e+00,8.552830285225227853e-13,-2.471632254421238659e-11
8.499823220136284441e-01,3.646560635513198534e+00,7.366719687719248406e+36,5.479508795680058777e+36
9.746576621138531848e-01,3.451914962354726057e+00,2.123357499704410516e+36,1.774825786009441025e+36
2.168507267809289374e+00,-1.026477285808903961e+00,3.167623421531057617e-04,-2.782604371275019563e-03
2.841141424973220531e+00,9.750293992761895900e-01,5.446263895447729737e+04,6.268342983339487109e+05
3.712487894704611158e+00,8.034219083761136027e-01,2.927174840693140467e+01,5.648625295945463449e+02
3.905090675198698236e+00,1.410590305294774804e+00,5.976370930582911189e+21,3.402085247530667134e+22
-6.158886736904836123e-01,-5.184241441269097361e-01,-3.527842117616875606e-01,-1.035961966561390390e+00
2.675659907720882025e-01,1.076659459339603941e-01,-1.418947069998234056e+01,6.758010029233506799e+00
3.153326095893447700e+00,8.358986009485329660e-01,3.265010719385401217e+01,6.043602611955740258e+02
3.137823710350737372e+00,2.249727195928533874e+00,8.567396937722369624e+40,2.228079544248885309e+41
-9.731053790012709204e-01,5.285480748492830116e-01,-1.166367250134672062e+01,-7.931128592384260045e+00
-8.801647296148162880e-02,6.795986657566768230e-01,-1.498963310467439802e+00,2.708727917825731879e+01
3.947466881504642089e+00,-8.473104684808632214e-01,1.515642937943141951e-05,-4.357029891177906808e-05
1.297677968375709590e+00,-9.175672060819275444e-01,2.403647849629868272e-03,-7.409023597222565150e-02
-2.620799848557076039e-02,2.430246902056332203e-02,-1.429008015109220686e+01,-6.521210926981150457e+00
3.212702485504499883e+00,-8.335214628527123359e-01,6.358559906447297169e-04,-2.395259292007339592e-03
-1.046069195058658696e+00,9.534086244828343659e-01,-1.224944275754421597e+01,-7.572725412710102688e+00
3.579633160973883399e+00,3.966317267212762232e+00,2.690306087865810558e+99,3.849854666982667279e+99
3.078579717932436566e+00,4.403825696150978075e-01,1.634773758255890219e-01,3.358375143871629165e-01
2.162600020812416091e+00,2.760046222152362283e+00,8.106002819046006882e+41,1.312151328502509033e+42
1.518290638806965021e+00,1.227882923767609213e-02,1.610465575075068401e+01,2.847296479368514710e+00
2.032399096677344197e+00,4.782077935453612483e-01,2.095190883716537833e+00,6.623401060574498622e+00
1.985938047965440933e+00,-1.255202217011111454e+00,2.144332636297057172e-06,-2.729959628110153200e-05
2.917836073726855162e+00,7.973607986285786708e-01,1.186895147168751219e+00,2.820868125550307326e+01
8.862633725182513800e-01,2.026852158838894802e+00,2.834517431014253500e+15,4.670620440936049000e+15
1.872637464469923962e+00,-7.867349461661679033e-01,3.342776745576404862e-02,-3.013711918861005090e-01
3.194391828521728982e+00,1.321473078769567877e+00,2.338577133043818500e+15,1.385662487325282800e+16
2.783781044258519799e-01,1.599059413391072049e+00,6.358511425762772560e+06,1.181011476278025843e+07
-1.383476954644533352e+00,3.761879850834434436e+00,1.785866538386597343e-03,-8.234732372069267030e-05
-1.434907446988985091e+00,8.373496440455046042e-01,-3.133548788943960517e+01,-2.619099069534495072e+01
2.691207277585570878e+00,2.642921387821042245e+00,1.315001057652495077e+46,2.543773873225352375e+46
-5.466027750869331125e-01,9.759911236177893912e-01,1.854487425012035473e+01,-5.892800182169338541e+00
2.764547133430955483e+00,2.107615793110184654e+00,2.293451190344151310e+33,6.080231162316980270e+33
1.944598893888011215e+00,3.198117019906598912e+00,1.035725384920360872e+48,1.319188698560880144e+48
-5.244531760310151558e-01,7.365791494099371839e-01,-1.701216948608901269e+00,1.802269081713340171e+01
-8.390855905481955368e-01,2.156174838402500349e-01,-9.142210128344533615e+00,-1.050045496618164265e+01
3.259864141158007378e+00,1.976433966162898237e+00,2.472946777956768725e+34,7.830873175102647139e+34
2.875967393865948019e+00,3.655955646662343739e+00,4.031551534336155837e+75,5.509318658800717568e+75
3.986575355864756531e+00,3.417526656210633007e+00,4.793178169668449199e+89,8.665825075792572855e+89
-2.070499873295306159e-01,2.430017325208352119e+00,5.360098290279349327e+09,3.301600612555963516e+09
-1.335381134480835730e+00,2.000727015340771686e+00,3.038321262287865254e-01,-7.167813443801746009e-02
-1.766294245684417064e+00,-2.041581109339767330e-01,-1.225620303518932313e+08,-8.442021843889005482e+07
6.886166688610746434e-01,3.531710161627129807e+00,2.798507197415015348e+32,2.003065707107700166e+32
-5.155417975134179986e-01,1.137682669999474427e+00,4.233721062567739324e+01,3.101062301899958129e+00
1.596888022101259352e+00,-1.825456964910063595e+00,5.639742379135211053e-14,-1.724797051424959358e-12
-1.000711483764231025e+00,-3.340365051118343587e-02,-5.148642844993102585e+01,-7.238646203730412232e+00
-7.545523806151965829e-01,3.514895878795368134e+00,5.234697680960927904e+07,9.904432843398133293e+06
2.887663571272955920e+00,-2.330594610124145927e-01,1.243375586017028800e+00,-1.535211085040513623e+00
2.096165525275413444e+00,3.516756612797922621e+00,2.525575012351387267e+57,2.998450603961178108e+57
1.434918321856212486e+00,-2.623341619621066823e-01,7.246001357413679678e+00,-4.369857285958538284e+01
-9.964628883126034342e-01,1.427617016775846182e-01,-3.378295716625684975e+01,-9.708502188347214457e+00
6.587952888547610186e-02,2.799463073268239732e+00,2.852274727641581500e+15,1.853250178016841250e+15
-1.407068157926323559e+00,2.116022036687385643e+00,7.123419277307371789e-02,-1.982783894026424881e-02
1.319549524383299755e+00,7.499463047764134416e-01,2.513058266363625837e+00,6.058206888740510720e+00
3.227850323943578736e+00,-1.648963751536755007e+00,9.673509774595889067e-13,-7.159936552730904391e-12
-1.818161578619022611e+00,1.361639621024548052e+00,1.103227929464134227e-01,-3.437592324514979758e-01
-1.171875051481570118e+00,2.328923361935386183e+00,3.374992270421724783e+00,-1.225892871351264846e-01
-1.696157507682730659e+00,-2.207489651371563610e-01,-3.961604237716943771e+07,-2.496082393310785294e+07
3.051742464544652478e+00,6.464082788918918965e-01,2.314817060701902102e-02,6.545998316714024545e-02
-1.319075671303198583e+00,3.900987002255837943e+00,2.342401391921178355e-02,-3.941810982381840933e-04
8.339540283353472638e-01,-8.708319902258954137e-02,-5.724340061405489344e+00,-3.327688195978864627e+01
2.210314372067006872e+00,-1.466395088381940548e+00,5.129555447701782080e-09,-6.214876965519277490e-08
8.743894762083499472e-01,-5.185275094859091993e-01,-3.359031795225210226e-01,-1.387973688694130203e+01
1.523679576230103194e+00,2.828320157301588367e+00,4.757939696426402456e+34,6.211372427257382533e+34
2.557967505161173882e+00,-1.540668314647329673e+00,2.702726747892247257e-10,-2.672716503812101527e-09
1.862451891308944063e+00,-1.829351066510291890e-01,1.174420484420842747e+01,-2.492760663200121840e+01
9.436372251304363523e-01,1.823828892676333524e-01,1.213438341519636143e+00,4.263564801164022100e+01
1.949173939352528251e+00,-1.106321199849778170e+00,7.457682001110784299e-05,-8.692391543282934748e-04
3.462297166304996843e+00,2.447936220456986334e+00,2.534674764170536338e+50,6.250215464972605298e+50
2.987322913803200919e+00,-4.411979501729770270e-01,2.186385026100025608e-01,-4.853920198314026768e-01
-4.169149934373934663e-01,-1.732663656085647430e+00,-5.937878702096313119e-07,7.271969430426842948e-08
3.200305886434151148e+00,1.853294910403785245e+00,2.402066884836139960e+30,8.255460268944217571e+30
1.612693843624265266e+00,3.491999118144530456e+00,1.467697197246259570e+48,1.526402865601885223e+48
-1.756019652620697702e+00,-1.861930573452319049e+00,-3.786800029321084928e+18,-1.321197190016775424e+18
-1.851389518584168448e+00,-2.892371888079423581e-01,-2.315565888747219086e+09,-1.643952258593380213e+09
-8.921403331136243953e-01,1.085792822329829654e-01,-1.176896327840483281e+01,-6.444689077429307744e+00
1.631706102758858634e+00,1.106825244712144940e+00,6.913142362205842801e+04,5.181506135125481524e+05
-1.730783647954047710e+00,-1.701182241160913655e+00,-1.082413956108152160e+17,-3.841635400983697600e+16
-7.187124721383753023e-01,1.686567936264298240e-01,-6.452070306817448753e+00,-1.035127366828082174e+01
1.125113602276084368e+00,-1.906961521811425531e-01,3.478577436399814538e+00,-5.253037605528210463e+01
2.728499849888767592e+00,4.000670214923607304e-01,7.320654620592715878e-01,1.617006309932792707e+00
1.493588892077013508e+00,2.069321602564227369e+00,1.188752424454552027e+21,2.367716883997205725e+21
2.175118475714675981e+00,1.078632912544240874e+00,4.162120285498372396e+05,3.532419347671166994e+06
3.294963950762037186e+00,1.749082608731971078e+00,1.412805844099393459e+28,5.362622321668077292e+28
3.347053366638643723e-01,8.027397604075101611e-01,2.253694525209656963e+00,2.401609199644355996e+01
2.126982215239276108e+00,3.189487240099005305e+00,5.993552853003498786e+50,8.046675298884417795e+50
8.387100726800396089e-01,3.608165926228431353e+00,1.358127209930319027e+36,1.017278575264465437e+36
-5.409085575061298723e-01,-5.808577121663569542e-01,-2.008817569134196956e-01,-7.412012734171427031e-01
-9.668537959399765569e-01,1.238011932202598864e+00,-2.597037370812946122e+01,1.923512305818468349e+01
-1.206693094128590049e+00,7.473861377452157839e-01,-2.273600003402971481e+01,-1.758857790762333195e+01
-4.632901891990037768e-02,2.195249849878001314e+00,3.956007514077141762e+09,3.281307043872322559e+09
4.620043344814064312e-01,3.187812736428883298e+00,4.574694852933292694e+24,3.279467959824787763e+24
2.228122914058322301e+00,1.965079432093542966e+00,1.588003820613722572e+25,4.160952756961550653e+25
1.987276804984345002e+00,3.651048130410730508e+00,1.814969810594181935e+58,2.003814528201559464e+58
-3.675237168112448494e-01,1.494013519478262442e+00,2.146152267104842394e+03,2.577277895283354610e+03
-7.731982251787559157e-01,3.488448920163513378e+00,2.121219735796565190e+07,3.880116968413787894e+06
-1.012678851911102740e+00,1.726725533231247223e+00,1.495677003076643885e+01,6.835423524757556990e+00
5.733066132029169815e-01,3.385504854364693728e+00,4.871425445695659654e+28,3.454840662787683569e+28
1.423662946932864770e+00,-7.354027998896761620e-01,6.344468979377530793e-02,-1.101278224850135157e+00
2.123965066846118077e+00,3.615656800778970670e+00,1.239228794530397653e+60,1.435676695654224631e+60
1.132819592506131734e+00,5.757404127610836753e-01,6.118171141168144977e+00,1.218870368365060131e+01
1.621663628189811135e+00,-1.093830802626024390e+00,1.075450872931456813e-04,-1.892279254231367044e-03
1.662397413861177675e+00,1.409766250588528891e+00,3.044391321958362198e+10,1.249028254967686615e+11
2.746348971293098629e+00,-1.094264774736299906e+00,2.086407185038201696e-05,-1.307345738868969601e-04
2.021953939014485613e+00,-1.105063024526321769e+00,7.152691122091589418e-05,-7.734374372487870649e-04
-1.033116468437798696e+00,-1.312679586052406089e+00,-6.951988115767567251e+03,-7.474024828157729416e+02
1.146009308976037921e+00,3.038870505139014355e+00,7.404335538533918218e+32,7.725549559189226619e+32
8.536922184807949066e-02,2.508242239962027220e+00,1.873540418797597266e+13,1.427249542249153125e+13
7.592448380640117733e-01,-4.774470236965198122e-01,-9.293537457042357897e-01,-1.845001365422958273e+01
2.118725209450397884e+00,-1.197689771468791742e+00,7.541536049840637352e-06,-8.073850904721032069e-05
2.912844852607141100e+00,4.918545658680986143e-01,1.874238109129019170e-01,4.506622243807262285e-01
3.840603968108815103e+00,-2.951342690319733730e-01,1.488839118589924647e-02,-1.546885932383841415e-02
-1.911161292113902066e+00,-1.638463684868818993e+00,-6.563355038791525990e+19,-2.789252633182982144e+19
2.428157669603289825e+00,2.666526567952651305e+00,1.927386885977690717e+43,3.477079571227866477e+43
5.204190453849579789e-01,1.881189380831999269e+00,1.068533026985762634e+11,1.673841134531679993e+11
5.804458293698395721e-01,3.005072562237814715e+00,2.043076210378562655e+24,1.677666504993050410e+24
-1.054798230448987129e+00,-7.097572664043581003e-01,-1.220024293356457747e+03,-1.525409286370102109e+02
-9.722348021181732580e-01,3.477951386052059668e+00,1.153008126476980760e+04,1.204075116915383205e+03
1.633849669337488208e+00,1.651232108387042707e+00,5.208482635196747500e+14,1.564552045927425250e+15
3.738467156745858944e+00,2.122343471973082707e+00,2.513585158062386851e+43,7.780800696782077511e+43
2.777195963665745282e+00,-1.264554155470082764e+00,3.430185405198889259e-07,-2.440729832753201593e-06
3.890003246641128065e+00,3.807256082093568139e+00,9.072042438002266669e+100,1.432114243942025205e+101
2.027731968758432757e+00,3.273425151058084737e+00,9.092733211075792951e+50,1.152564853119126978e+51
-6.397122709993019463e-01,3.881357321947877637e+00,1.389755805710965271e+11,2.999859792203616714e+10
3.450805270795122226e+00,-5.999228896287807089e-01,6.603042761908467680e-03,-1.616332807233224894e-02
3.759941490242312945e+00,-1.729885683982974598e-01,4.025891004661696915e-02,-2.523430320791070908e-02
3.799493963908851413e+00,2.605139784376141243e+00,4.333406109293825088e+59,1.044636647797984694e+60
1.695064293554811030e-01,1.982499105188919586e+00,3.844573703512390137e+09,4.441704957183809280e+09
